ID fysisk,ID digital,benämning på data.kb.se,weburn pdf,datakbse pdf,reginaid
11571459,18036425,18036425.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036425,https://data.kb.se/datasets/2016/05/suecia/18036425.pdf,004096076
11571507,18036426,18036426.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036426,https://data.kb.se/datasets/2016/05/suecia/18036426.pdf,004096077
11571953,18036427,18036427.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036427,https://data.kb.se/datasets/2016/05/suecia/18036427.pdf,004096078
11572062,18036429,18036429.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036429,https://data.kb.se/datasets/2016/05/suecia/18036429.pdf,004096079
11572086,18036430,18036430.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036430,https://data.kb.se/datasets/2016/05/suecia/18036430.pdf,004096080
11572099,18036431,18036431.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036431,https://data.kb.se/datasets/2016/05/suecia/18036431.pdf,004096081
11572481,18036432,18036432.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036432,https://data.kb.se/datasets/2016/05/suecia/18036432.pdf,004096082
11572492,18036433,18036433.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036433,https://data.kb.se/datasets/2016/05/suecia/18036433.pdf,004096083
11572516,18036436,18036436.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036436,https://data.kb.se/datasets/2016/05/suecia/18036436.pdf,004096084
11572521,18036437,18036437.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036437,https://data.kb.se/datasets/2016/05/suecia/18036437.pdf,004096085
11572529,18036439,18036439.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036439,https://data.kb.se/datasets/2016/05/suecia/18036439.pdf,004096086
11609776,18036442,18036442.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036442,https://data.kb.se/datasets/2016/05/suecia/18036442.pdf,004096087
11609806,18036444,18036444.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036444,https://data.kb.se/datasets/2016/05/suecia/18036444.pdf,004096088
11610007,18036445,18036445.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036445,https://data.kb.se/datasets/2016/05/suecia/18036445.pdf,004096089
11610081,18036447,18036447.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036447,https://data.kb.se/datasets/2016/05/suecia/18036447.pdf,004096090
11610099,18036450,18036450.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036450,https://data.kb.se/datasets/2016/05/suecia/18036450.pdf,004096091
11610512,18036452,18036452.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036452,https://data.kb.se/datasets/2016/05/suecia/18036452.pdf,004096092
11610528,18036454,18036454.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036454,https://data.kb.se/datasets/2016/05/suecia/18036454.pdf,004096093
11610707,18036456,18036456.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036456,https://data.kb.se/datasets/2016/05/suecia/18036456.pdf,004096094
11610718,18036458,18036458.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036458,https://data.kb.se/datasets/2016/05/suecia/18036458.pdf,004096095
11610947,18036460,18036460.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036460,https://data.kb.se/datasets/2016/05/suecia/18036460.pdf,004096096
11611156,18036463,18036463.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036463,https://data.kb.se/datasets/2016/05/suecia/18036463.pdf,004096097
11611245,18036465,18036465.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036465,https://data.kb.se/datasets/2016/05/suecia/18036465.pdf,004096098
11611253,18036467,18036467.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036467,https://data.kb.se/datasets/2016/05/suecia/18036467.pdf,004096099
11611258,18036469,18036469.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036469,https://data.kb.se/datasets/2016/05/suecia/18036469.pdf,004096100
11611234,18036471,18036471.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036471,https://data.kb.se/datasets/2016/05/suecia/18036471.pdf,004096101
11611186,18036473,18036473.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036473,https://data.kb.se/datasets/2016/05/suecia/18036473.pdf,004096102
11616506,18036475,18036475.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036475,https://data.kb.se/datasets/2016/05/suecia/18036475.pdf,004096103
11616536,18036476,18036476.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036476,https://data.kb.se/datasets/2016/05/suecia/18036476.pdf,004096104
11616602,18036477,18036477.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036477,https://data.kb.se/datasets/2016/05/suecia/18036477.pdf,004096105
11617154,18036478,18036478.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036478,https://data.kb.se/datasets/2016/05/suecia/18036478.pdf,004096106
11617218,18036479,18036479.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036479,https://data.kb.se/datasets/2016/05/suecia/18036479.pdf,004096107
11617278,18036482,18036482.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036482,https://data.kb.se/datasets/2016/05/suecia/18036482.pdf,004096108
11617303,18036483,18036483.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036483,https://data.kb.se/datasets/2016/05/suecia/18036483.pdf,004096109
11617640,18036485,18036485.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036485,https://data.kb.se/datasets/2016/05/suecia/18036485.pdf,004096110
11621143,18036487,18036487.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036487,https://data.kb.se/datasets/2016/05/suecia/18036487.pdf,004096111
11622215,18036488,18036488.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036488,https://data.kb.se/datasets/2016/05/suecia/18036488.pdf,004096112
11622442,18036489,18036489.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036489,https://data.kb.se/datasets/2016/05/suecia/18036489.pdf,004096113
11622807,18036490,18036490.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036490,https://data.kb.se/datasets/2016/05/suecia/18036490.pdf,004096114
11625042,18036491,18036491.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036491,https://data.kb.se/datasets/2016/05/suecia/18036491.pdf,004096115
11639524,18036492,18036492.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036492,https://data.kb.se/datasets/2016/05/suecia/18036492.pdf,004096116
11639574,18036493,18036493.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036493,https://data.kb.se/datasets/2016/05/suecia/18036493.pdf,004096117
11639729,18036494,18036494.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036494,https://data.kb.se/datasets/2016/05/suecia/18036494.pdf,004096118
11639775,18036495,18036495.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036495,https://data.kb.se/datasets/2016/05/suecia/18036495.pdf,004096119
11640953,18036496,18036496.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036496,https://data.kb.se/datasets/2016/05/suecia/18036496.pdf,004096120
11640977,18036497,18036497.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036497,https://data.kb.se/datasets/2016/05/suecia/18036497.pdf,004096121
11640987,18036498,18036498.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036498,https://data.kb.se/datasets/2016/05/suecia/18036498.pdf,004096122
11641012,18036499,18036499.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036499,https://data.kb.se/datasets/2016/05/suecia/18036499.pdf,004096123
11641742,18036500,18036500.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036500,https://data.kb.se/datasets/2016/05/suecia/18036500.pdf,004096124
11641780,18036501,18036501.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036501,https://data.kb.se/datasets/2016/05/suecia/18036501.pdf,004096125
11641812,18036502,18036502.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036502,https://data.kb.se/datasets/2016/05/suecia/18036502.pdf,004096126
11641854,18036503,18036503.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036503,https://data.kb.se/datasets/2016/05/suecia/18036503.pdf,004096127
11641880,18036504,18036504.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036504,https://data.kb.se/datasets/2016/05/suecia/18036504.pdf,004096128
11641905,18036505,18036505.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036505,https://data.kb.se/datasets/2016/05/suecia/18036505.pdf,004096129
11641930,18036506,18036506.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036506,https://data.kb.se/datasets/2016/05/suecia/18036506.pdf,004096130
11641899,18036507,18036507.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036507,https://data.kb.se/datasets/2016/05/suecia/18036507.pdf,004096131
11641959,18036508,18036508.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036508,https://data.kb.se/datasets/2016/05/suecia/18036508.pdf,004096132
11642186,18036509,18036509.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036509,https://data.kb.se/datasets/2016/05/suecia/18036509.pdf,004096133
11651604,18036510,18036510.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036510,https://data.kb.se/datasets/2016/05/suecia/18036510.pdf,004096134
11767921,18036511,18036511.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036511,https://data.kb.se/datasets/2016/05/suecia/18036511.pdf,004096135
11768448,18036512,18036512.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036512,https://data.kb.se/datasets/2016/05/suecia/18036512.pdf,004096136
11768458,18036513,18036513.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036513,https://data.kb.se/datasets/2016/05/suecia/18036513.pdf,004096137
11768460,18036514,18036514.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036514,https://data.kb.se/datasets/2016/05/suecia/18036514.pdf,004096138
11769024,18036515,18036515.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036515,https://data.kb.se/datasets/2016/05/suecia/18036515.pdf,004096139
11769037,18036516,18036516.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036516,https://data.kb.se/datasets/2016/05/suecia/18036516.pdf,004096140
11769241,18036517,18036517.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036517,https://data.kb.se/datasets/2016/05/suecia/18036517.pdf,004096141
11769677,18036518,18036518.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036518,https://data.kb.se/datasets/2016/05/suecia/18036518.pdf,004096142
11772320,18036519,18036519.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036519,https://data.kb.se/datasets/2016/05/suecia/18036519.pdf,004096143
11772327,18036520,18036520.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036520,https://data.kb.se/datasets/2016/05/suecia/18036520.pdf,004096144
11772331,18036521,18036521.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036521,https://data.kb.se/datasets/2016/05/suecia/18036521.pdf,004096145
11772891,18036522,18036522.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036522,https://data.kb.se/datasets/2016/05/suecia/18036522.pdf,004096146
11772905,18036523,18036523.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036523,https://data.kb.se/datasets/2016/05/suecia/18036523.pdf,004096147
11773227,18036524,18036524.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036524,https://data.kb.se/datasets/2016/05/suecia/18036524.pdf,004096148
11773233,18036526,18036526.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036526,https://data.kb.se/datasets/2016/05/suecia/18036526.pdf,004096149
11773250,18036527,18036527.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036527,https://data.kb.se/datasets/2016/05/suecia/18036527.pdf,004096150
11773304,18036528,18036528.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036528,https://data.kb.se/datasets/2016/05/suecia/18036528.pdf,004096151
11773706,18036529,18036529.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036529,https://data.kb.se/datasets/2016/05/suecia/18036529.pdf,004096152
11773717,18036530,18036530.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036530,https://data.kb.se/datasets/2016/05/suecia/18036530.pdf,004096153
11773730,18036531,18036531.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036531,https://data.kb.se/datasets/2016/05/suecia/18036531.pdf,004096154
11773765,18036532,18036532.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036532,https://data.kb.se/datasets/2016/05/suecia/18036532.pdf,004096155
11773773,18036533,18036533.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036533,https://data.kb.se/datasets/2016/05/suecia/18036533.pdf,004096156
11774438,18036534,18036534.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036534,https://data.kb.se/datasets/2016/05/suecia/18036534.pdf,004096157
11774465,18036535,18036535.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036535,https://data.kb.se/datasets/2016/05/suecia/18036535.pdf,004096158
11774897,18036536,18036536.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036536,https://data.kb.se/datasets/2016/05/suecia/18036536.pdf,004096159
11776917,18036537,18036537.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036537,https://data.kb.se/datasets/2016/05/suecia/18036537.pdf,004096160
11776953,18036538,18036538.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036538,https://data.kb.se/datasets/2016/05/suecia/18036538.pdf,004096161
11776963,18036539,18036539.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036539,https://data.kb.se/datasets/2016/05/suecia/18036539.pdf,004096162
11776987,18036540,18036540.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036540,https://data.kb.se/datasets/2016/05/suecia/18036540.pdf,004096163
11777613,18036541,18036541.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036541,https://data.kb.se/datasets/2016/05/suecia/18036541.pdf,004096164
11777763,18036542,18036542.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036542,https://data.kb.se/datasets/2016/05/suecia/18036542.pdf,004096165
11777775,18036543,18036543.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036543,https://data.kb.se/datasets/2016/05/suecia/18036543.pdf,004096166
11777965,18036544,18036544.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036544,https://data.kb.se/datasets/2016/05/suecia/18036544.pdf,004096167
11778081,18036545,18036545.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036545,https://data.kb.se/datasets/2016/05/suecia/18036545.pdf,004096168
11778091,18036546,18036546.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036546,https://data.kb.se/datasets/2016/05/suecia/18036546.pdf,004096169
11778152,18036547,18036547.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036547,https://data.kb.se/datasets/2016/05/suecia/18036547.pdf,004096170
11778190,18036548,18036548.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036548,https://data.kb.se/datasets/2016/05/suecia/18036548.pdf,004096171
11778244,18036549,18036549.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036549,https://data.kb.se/datasets/2016/05/suecia/18036549.pdf,004096172
11779209,18036550,18036550.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036550,https://data.kb.se/datasets/2016/05/suecia/18036550.pdf,004096173
11779847,18036551,18036551.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036551,https://data.kb.se/datasets/2016/05/suecia/18036551.pdf,004096174
11779854,18036552,18036552.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036552,https://data.kb.se/datasets/2016/05/suecia/18036552.pdf,004096175
11779879,18036553,18036553.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036553,https://data.kb.se/datasets/2016/05/suecia/18036553.pdf,004096176
11784059,18036554,18036554.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036554,https://data.kb.se/datasets/2016/05/suecia/18036554.pdf,004096177
11784074,18036555,18036555.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036555,https://data.kb.se/datasets/2016/05/suecia/18036555.pdf,004096178
11784695,18036556,18036556.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036556,https://data.kb.se/datasets/2016/05/suecia/18036556.pdf,004096179
11784761,18036557,18036557.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036557,https://data.kb.se/datasets/2016/05/suecia/18036557.pdf,004096180
11784899,18036558,18036558.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036558,https://data.kb.se/datasets/2016/05/suecia/18036558.pdf,004096181
11784916,18036559,18036559.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036559,https://data.kb.se/datasets/2016/05/suecia/18036559.pdf,004096182
11784966,18036560,18036560.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036560,https://data.kb.se/datasets/2016/05/suecia/18036560.pdf,004096183
11785597,18036561,18036561.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036561,https://data.kb.se/datasets/2016/05/suecia/18036561.pdf,004096184
11785603,18036562,18036562.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036562,https://data.kb.se/datasets/2016/05/suecia/18036562.pdf,004096185
11785746,18036563,18036563.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036563,https://data.kb.se/datasets/2016/05/suecia/18036563.pdf,004096186
11785794,18036564,18036564.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036564,https://data.kb.se/datasets/2016/05/suecia/18036564.pdf,004096187
11786510,18036565,18036565.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036565,https://data.kb.se/datasets/2016/05/suecia/18036565.pdf,004096188
11786525,18036566,18036566.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036566,https://data.kb.se/datasets/2016/05/suecia/18036566.pdf,004096189
11786538,18036567,18036567.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036567,https://data.kb.se/datasets/2016/05/suecia/18036567.pdf,004096190
11786605,18036568,18036568.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036568,https://data.kb.se/datasets/2016/05/suecia/18036568.pdf,004096191
11787599,18036569,18036569.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036569,https://data.kb.se/datasets/2016/05/suecia/18036569.pdf,004096192
11787647,18036570,18036570.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036570,https://data.kb.se/datasets/2016/05/suecia/18036570.pdf,004096193
11787656,18036571,18036571.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036571,https://data.kb.se/datasets/2016/05/suecia/18036571.pdf,004096194
11787906,18036572,18036572.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036572,https://data.kb.se/datasets/2016/05/suecia/18036572.pdf,004096195
11787947,18036573,18036573.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036573,https://data.kb.se/datasets/2016/05/suecia/18036573.pdf,004096196
11789062,18036574,18036574.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036574,https://data.kb.se/datasets/2016/05/suecia/18036574.pdf,004096197
11789167,18036575,18036575.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036575,https://data.kb.se/datasets/2016/05/suecia/18036575.pdf,004096198
11789180,18036576,18036576.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036576,https://data.kb.se/datasets/2016/05/suecia/18036576.pdf,004096199
11789250,18036577,18036577.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036577,https://data.kb.se/datasets/2016/05/suecia/18036577.pdf,004096200
11789275,18036578,18036578.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036578,https://data.kb.se/datasets/2016/05/suecia/18036578.pdf,004096201
11789540,18036579,18036579.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036579,https://data.kb.se/datasets/2016/05/suecia/18036579.pdf,004096202
11789695,18036580,18036580.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036580,https://data.kb.se/datasets/2016/05/suecia/18036580.pdf,004096203
11789727,18036581,18036581.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036581,https://data.kb.se/datasets/2016/05/suecia/18036581.pdf,004096204
11791687,18036582,18036582.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036582,https://data.kb.se/datasets/2016/05/suecia/18036582.pdf,004096205
11791697,18036583,18036583.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036583,https://data.kb.se/datasets/2016/05/suecia/18036583.pdf,004096206
11791710,18036584,18036584.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036584,https://data.kb.se/datasets/2016/05/suecia/18036584.pdf,004096207
11803011,18036585,18036585.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036585,https://data.kb.se/datasets/2016/05/suecia/18036585.pdf,004096208
11803785,18036586,18036586.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036586,https://data.kb.se/datasets/2016/05/suecia/18036586.pdf,004096209
11805815,18036587,18036587.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036587,https://data.kb.se/datasets/2016/05/suecia/18036587.pdf,004096210
11805831,18036588,18036588.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036588,https://data.kb.se/datasets/2016/05/suecia/18036588.pdf,004096211
11805883,18036589,18036589.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036589,https://data.kb.se/datasets/2016/05/suecia/18036589.pdf,004096212
11805892,18036590,18036590.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036590,https://data.kb.se/datasets/2016/05/suecia/18036590.pdf,004096213
14767772,18036591,18036591.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036591,https://data.kb.se/datasets/2016/05/suecia/18036591.pdf,004096214
14768147,18036592,18036592.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036592,https://data.kb.se/datasets/2016/05/suecia/18036592.pdf,004096215
15415152,18036593,18036593.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036593,https://data.kb.se/datasets/2016/05/suecia/18036593.pdf,004096216
15415162,18036594,18036594.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036594,https://data.kb.se/datasets/2016/05/suecia/18036594.pdf,004096217
15418158,18036595,18036595.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036595,https://data.kb.se/datasets/2016/05/suecia/18036595.pdf,004096218
15418312,18036596,18036596.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036596,https://data.kb.se/datasets/2016/05/suecia/18036596.pdf,004096219
15418540,18036597,18036597.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036597,https://data.kb.se/datasets/2016/05/suecia/18036597.pdf,004096220
15418636,18036598,18036598.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036598,https://data.kb.se/datasets/2016/05/suecia/18036598.pdf,004096221
15418697,18036599,18036599.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036599,https://data.kb.se/datasets/2016/05/suecia/18036599.pdf,004096222
15536381,18036600,18036600.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036600,https://data.kb.se/datasets/2016/05/suecia/18036600.pdf,004096223
15536608,18036601,18036601.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036601,https://data.kb.se/datasets/2016/05/suecia/18036601.pdf,004096224
15536621,18036602,18036602.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036602,https://data.kb.se/datasets/2016/05/suecia/18036602.pdf,004096225
15536730,18036603,18036603.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036603,https://data.kb.se/datasets/2016/05/suecia/18036603.pdf,004096226
15537007,18036604,18036604.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036604,https://data.kb.se/datasets/2016/05/suecia/18036604.pdf,004096227
15650713,18036605,18036605.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036605,https://data.kb.se/datasets/2016/05/suecia/18036605.pdf,004096228
15761364,18036606,18036606.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036606,https://data.kb.se/datasets/2016/05/suecia/18036606.pdf,004096229
15761472,18036607,18036607.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036607,https://data.kb.se/datasets/2016/05/suecia/18036607.pdf,004096230
15761554,18036608,18036608.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036608,https://data.kb.se/datasets/2016/05/suecia/18036608.pdf,004096231
15874413,18036609,18036609.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036609,https://data.kb.se/datasets/2016/05/suecia/18036609.pdf,004096232
15875126,18036610,18036610.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036610,https://data.kb.se/datasets/2016/05/suecia/18036610.pdf,004096233
15976764,18036611,18036611.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036611,https://data.kb.se/datasets/2016/05/suecia/18036611.pdf,004096234
15976997,18036612,18036612.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036612,https://data.kb.se/datasets/2016/05/suecia/18036612.pdf,004096235
